COD_ACM,NUMERO_ORIGINAL_SNC,NoPredial,Nombre,DOCUMENTO,Direccion,MatriculaInmobiliaria_ACM,Base Nueva IGAC 20260612
254730000000000010907900006533,0,0000000000010907900006533,FIDUCIARIA DE OCCIDENTE SA,830054076-2,K 14A 10 27 S Pq S-S110-111 Et 2B,050C-2059658,PENDIENTE RECIBO
254730000000000010907900006534,0,0000000000010907900006534,FIDUCIARIA DE OCCIDENTE SA,830054076-2,K 14A 10 27 S Pq S-S112-113 Et 2B,050C-2059659,PENDIENTE RECIBO
254730000000000010907900006538,0,0000000000010907900006538,FIDUCIARIA DE OCCIDENTE SA,830054076-2,K 14A 10 27 S Pq S-S120-121 Et 2B,050C-2059663,PENDIENTE RECIBO
254730000000000010907900006539,0,0000000000010907900006539,FIDUCIARIA DE OCCIDENTE SA,830054076-2,K 14A 10 27 S Pq S-S122-123 Et 2B,050C-2059664,PENDIENTE RECIBO
254730000000000010907900006540,0,0000000000010907900006540,FIDUCIARIA DE OCCIDENTE SA,830054076-2,K 14A 10 27 S Pq S-S124-125 Et 2B,050C-2059665,PENDIENTE RECIBO
254730000000000010907900006552,0,0000000000010907900006552,FIDUCIARIA DE OCCIDENTE SA,830054076-2,K 14A 10 27 S Pq S-S148-149 Et 2B,050C-2059677,PENDIENTE RECIBO
254730000000000010907900006555,0,0000000000010907900006555,FIDUCIARIA DE OCCIDENTE SA,830054076-2,K 14A 10 27 S Pq S-S154-155 Et 2B,050C-2059680,PENDIENTE RECIBO
254730000000000010907900006556,0,0000000000010907900006556,FIDUCIARIA DE OCCIDENTE SA,830054076-2,K 14A 10 27 S Pq S-S156-157 Et 2B,050C-2059681,PENDIENTE RECIBO
254730000000000010907900006559,0,0000000000010907900006559,FIDUCIARIA DE OCCIDENTE SA,830054076-2,K 14A 10 27 S Pq S-S162-163 Et 2B,050C-2059684,PENDIENTE RECIBO
254730000000000010907900006561,0,0000000000010907900006561,FIDUCIARIA DE OCCIDENTE SA,830054076-2,K 14A 10 27 S Pq S-S166-167 Et 2B,050C-2059686,PENDIENTE RECIBO
254730000000000010907900006563,0,0000000000010907900006563,FIDUCIARIA DE OCCIDENTE SA,830054076-2,K 14A 10 27 S Pq S-S170-171 Et 2B,050C-2059688,PENDIENTE RECIBO
254730000000000010907900006565,0,0000000000010907900006565,FIDUCIARIA DE OCCIDENTE SA,830054076-2,K 14A 10 27 S Pq S-S174-175 Et 2B,050C-2059690,PENDIENTE RECIBO
254730000000000010907900006569,0,0000000000010907900006569,FIDUCIARIA DE OCCIDENTE SA,830054076-2,K 14A 10 27 S Ap 1-104 Et 1,050C-2063590,PENDIENTE RECIBO
254730000000000010907900006575,0,0000000000010907900006575,FIDUCIARIA DE OCCIDENTE SA,830054076-2,K 14A 10 27 S Ap 1-302 Et 1,050C-2063596,PENDIENTE RECIBO
254730000000000010907900006582,0,0000000000010907900006582,FIDUCIARIA DE OCCIDENTE SA,830054076-2,K 14A 10 27 S Ap 1-501 Et 1,050C-2063603,PENDIENTE RECIBO
254730000000000010907900006583,0,0000000000010907900006583,FIDUCIARIA DE OCCIDENTE SA,830054076-2,K 14A 10 27 S Ap 1-502 Et 1,050C-2063604,PENDIENTE RECIBO
254730000000000010907900006588,0,0000000000010907900006588,FIDUCIARIA DE OCCIDENTE SA,830054076-2,K 14A 10 27 S Ap 1-603 Et 1,050C-2063609,PENDIENTE RECIBO
254730000000000010907900006595,0,0000000000010907900006595,FIDUCIARIA DE OCCIDENTE SA,830054076-2,K 14A 10 27 S Ap 1-802 Et 1,050C-2063616,PENDIENTE RECIBO
254730000000000010907900006599,0,0000000000010907900006599,FIDUCIARIA DE OCCIDENTE SA,830054076-2,K 14A 10 27 S Ap 3-102 Et 1,050C-2063620,PENDIENTE RECIBO
254730000000000010907900006600,0,0000000000010907900006600,FIDUCIARIA DE OCCIDENTE SA,830054076-2,K 14A 10 27 S Ap 3-103 Et 1,050C-2063621,PENDIENTE RECIBO
254730000000000010907900006612,0,0000000000010907900006612,FIDUCIARIA DE OCCIDENTE SA,830054076-2,K 14A 10 27 S Ap 3-403 Et 1,050C-2063633,PENDIENTE RECIBO
254730000000000010907900006616,0,0000000000010907900006616,FIDUCIARIA DE OCCIDENTE SA,830054076-2,K 14A 10 27 S Ap 3-503 Et 1,050C-2063637,PENDIENTE RECIBO
254730000000000010907900006617,0,0000000000010907900006617,FIDUCIARIA DE OCCIDENTE SA,830054076-2,K 14A 10 27 S Ap 3-504 Et 1,050C-2063638,PENDIENTE RECIBO
254730000000000010907900006620,0,0000000000010907900006620,FIDUCIARIA DE OCCIDENTE SA,830054076-2,K 14A 10 27 S Ap 3-603 Et 1,050C-2063641,PENDIENTE RECIBO
254730000000000010907900006623,0,0000000000010907900006623,FIDUCIARIA DE OCCIDENTE SA,830054076-2,K 14A 10 27 S Ap 3-702 Et 1,050C-2063644,PENDIENTE RECIBO
254730000000000010907904010001,0,0000000000010907904010001,FIDUCIARIA DE OCCIDENTE S.A.,830054076-2,K 14A 10 27 S To 4 Ap 101,050C-2140266,PENDIENTE RECIBO
254730000000000010907904020002,0,0000000000010907904020002,FIDUCIARIA DE OCCIDENTE S.A.,830054076-2,K 14A 10 27 S To 4 Ap 202,050C-2140271,PENDIENTE RECIBO
254730000000000010907904030001,0,0000000000010907904030001,FIDUCIARIA DE OCCIDENTE S.A.,830054076-2,K 14A 10 27 S To 4 Ap 301,050C-2140274,PENDIENTE RECIBO
254730000000000010907904050002,0,0000000000010907904050002,FIDUCIARIA DE OCCIDENTE S.A.,830054076-2,K 14A 10 27 S To 4 Ap 502,050C-2140283,PENDIENTE RECIBO
254730000000000010907904060001,0,0000000000010907904060001,FIDUCIARIA DE OCCIDENTE S.A.,830054076-2,K 14A 10 27 S To 4 Ap 601,050C-2140286,PENDIENTE RECIBO
254730000000000010907904060002,0,0000000000010907904060002,FIDUCIARIA DE OCCIDENTE S.A.,830054076-2,K 14A 10 27 S To 4 Ap 602,050C-2140287,PENDIENTE RECIBO
254730000000000010907904060004,0,0000000000010907904060004,FIDUCIARIA DE OCCIDENTE S.A.,830054076-2,K 14A 10 27 S To 4 Ap 604,050C-2140289,PENDIENTE RECIBO
254730000000000010907904070002,0,0000000000010907904070002,FIDUCIARIA DE OCCIDENTE S.A.,830054076-2,K 14A 10 27 S To 4 Ap 702,050C-2140291,PENDIENTE RECIBO
254730000000000010907904080002,0,0000000000010907904080002,FIDUCIARIA DE OCCIDENTE S.A.,830054076-2,K 14A 10 27 S To 4 Ap 802,050C-2140295,PENDIENTE RECIBO
254730000000000010907904080003,0,0000000000010907904080003,FIDUCIARIA DE OCCIDENTE S.A.,830054076-2,K 14A 10 27 S To 4 Ap 803,050C-2140296,PENDIENTE RECIBO
254730000000000010907904080004,0,0000000000010907904080004,FIDUCIARIA DE OCCIDENTE S.A.,830054076-2,K 14A 10 27 S To 4 Ap 804,050C-2140297,PENDIENTE RECIBO
254730000000000010907905020001,0,0000000000010907905020001,FIDUCIARIA DE OCCIDENTE SA,830054076-2,K 14A 10 27 S To 5 Ap 201,050C-2101130,PENDIENTE RECIBO
254730000000000010907905020002,0,0000000000010907905020002,FIDUCIARIA DE OCCIDENTE SA,830054076-2,K 14A 10 27 S To 5 Ap 202,050C-2101131,PENDIENTE RECIBO
254730000000000010907905020003,0,0000000000010907905020003,FIDUCIARIA DE OCCIDENTE SA,830054076-2,K 14A 10 27 S To 5 Ap 203,050C-2101132,PENDIENTE RECIBO
254730000000000010907905030001,0,0000000000010907905030001,FIDUCIARIA DE OCCIDENTE SA,830054076-2,K 14A 10 27 S To 5 Ap 301,050C-2101134,PENDIENTE RECIBO
254730000000000010907905030004,0,0000000000010907905030004,FIDUCIARIA DE OCCIDENTE SA,830054076-2,K 14A 10 27 S To 5 Ap 304,050C-2101137,PENDIENTE RECIBO
254730000000000010907905040001,0,0000000000010907905040001,FIDUCIARIA DE OCCIDENTE SA,830054076-2,K 14A 10 27 S To 5 Ap 401,050C-2101138,PENDIENTE RECIBO
254730000000000010907905060002,0,0000000000010907905060002,FIDUCIARIA DE OCCIDENTE SA,830054076-2,K 14A 10 27 S To 5 Ap 602,050C-2101147,PENDIENTE RECIBO
254730000000000010907905060003,0,0000000000010907905060003,FIDUCIARIA DE OCCIDENTE SA,830054076-2,K 14A 10 27 S To 5 Ap 603,050C-2101148,PENDIENTE RECIBO
254730000000000010907905070004,0,0000000000010907905070004,FIDUCIARIA DE OCCIDENTE SA,830054076-2,K 14A 10 27 S To 5 Ap 704,050C-2101153,PENDIENTE RECIBO
254730000000000010907906010002,0,0000000000010907906010002,FIDUCIARIA DE OCCIDENTE SA,830054076-2,K 14A 10 27 S To 6 Ap 102,050C-2101159,PENDIENTE RECIBO
254730000000000010907906010003,0,0000000000010907906010003,FIDUCIARIA DE OCCIDENTE SA,830054076-2,K 14A 10 27 S To 6 Ap 103,050C-2101160,PENDIENTE RECIBO
254730000000000010907906020001,0,0000000000010907906020001,FIDUCIARIA DE OCCIDENTE SA,830054076-2,K 14A 10 27 S To 6 Ap 201,050C-2101162,PENDIENTE RECIBO
254730000000000010907906030002,0,0000000000010907906030002,FIDUCIARIA DE OCCIDENTE SA,830054076-2,K 14A 10 27 S To 6 Ap 302,050C-2101167,PENDIENTE RECIBO
254730000000000010907906040001,0,0000000000010907906040001,FIDUCIARIA DE OCCIDENTE SA,830054076-2,K 14A 10 27 S To 6 Ap 401,050C-2101170,PENDIENTE RECIBO
254730000000000010907906040002,0,0000000000010907906040002,FIDUCIARIA DE OCCIDENTE SA,830054076-2,K 14A 10 27 S To 6 Ap 402,050C-2101171,PENDIENTE RECIBO
254730000000000010907906060001,0,0000000000010907906060001,FIDUCIARIA DE OCCIDENTE SA,830054076-2,K 14A 10 27 S To 6 Ap 601,050C-2101178,PENDIENTE RECIBO
254730000000000010907906060002,0,0000000000010907906060002,FIDUCIARIA DE OCCIDENTE SA,830054076-2,K 14A 10 27 S To 6 Ap 602,050C-2101179,PENDIENTE RECIBO
254730000000000010907906070004,0,0000000000010907906070004,FIDUCIARIA DE OCCIDENTE SA,830054076-2,K 14A 10 27 S To 6 Ap 704,050C-2101185,PENDIENTE RECIBO
254730000000000010907908030003,0,0000000000010907908030003,FIDUCIARIA DE OCCIDENTE SA,830054076-2,K 14A 10 27 S To 8 Ap 303,050C-2090720,PENDIENTE RECIBO
254730000000000010907908040001,0,0000000000010907908040001,FIDUCIARIA DE OCCIDENTE SA,830054076-2,K 14A 10 27 S To 8 Ap 401,050C-2090722,PENDIENTE RECIBO
254730000000000010907908040003,0,0000000000010907908040003,FIDUCIARIA DE OCCIDENTE SA,830054076-2,K 14A 10 27 S To 8 Ap 403,050C-2090724,PENDIENTE RECIBO
254730000000000010907908060002,0,0000000000010907908060002,FIDUCIARIA DE OCCIDENTE SA,830054076-2,K 14A 10 27 S To 8 Ap 602,050C-2090731,PENDIENTE RECIBO
254730000000000010907908080003,0,0000000000010907908080003,FIDUCIARIA DE OCCIDENTE SA,830054076-2,K 14A 10 27 S To 8 Ap 803,050C-2090740,PENDIENTE RECIBO
254730000000000010907908080004,0,0000000000010907908080004,FIDUCIARIA DE OCCIDENTE SA,830054076-2,K 14A 10 27 S To 8 Ap 804,050C-2090741,PENDIENTE RECIBO
254730000000000010907909010001,0,0000000000010907909010001,FIDUCIARIA DE OCCIDENTE S.A.,830054076-2,K 14A 10 27 S To 9 Ap 101,050C-2140298,PENDIENTE RECIBO
254730000000000010907909010002,0,0000000000010907909010002,FIDUCIARIA DE OCCIDENTE S.A.,830054076-2,K 14A 10 27 S To 9 Ap 102,050C-2140299,PENDIENTE RECIBO
254730000000000010907909020003,0,0000000000010907909020003,FIDUCIARIA DE OCCIDENTE S.A.,830054076-2,K 14A 10 27 S  To 9 Ap 203,050C-2140304,PENDIENTE RECIBO
254730000000000010907909030001,0,0000000000010907909030001,FIDUCIARIA DE OCCIDENTE S.A.,830054076-2,K 14A 10 27 S To 9 Ap 301,050C-2140306,PENDIENTE RECIBO
254730000000000010907909030004,0,0000000000010907909030004,FIDUCIARIA DE OCCIDENTE S.A.,830054076-2,K 14A 10 27 S To 9 Ap 304,050C-2140309,PENDIENTE RECIBO
254730000000000010907909040004,0,0000000000010907909040004,FIDUCIARIA DE OCCIDENTE S.A.,830054076-2,K 14A 10 27 S To 9 Ap 404,050C-2140313,PENDIENTE RECIBO
254730000000000010907909060001,0,0000000000010907909060001,FIDUCIARIA DE OCCIDENTE S.A.,830054076-2,K 14A 10 27 S To 9 Ap 601,050C-2140318,PENDIENTE RECIBO
254730000000000010907909060002,0,0000000000010907909060002,FIDUCIARIA DE OCCIDENTE S.A.,830054076-2,K 14A 10 27 S To 9 Ap 602,050C-2140319,PENDIENTE RECIBO
254730000000000010907909060004,0,0000000000010907909060004,FIDUCIARIA DE OCCIDENTE S.A.,830054076-2,K 14A 10 27 S To 9 Ap 604,050C-2140321,PENDIENTE RECIBO
254730000000000010907909070001,0,0000000000010907909070001,FIDUCIARIA DE OCCIDENTE S.A.,830054076-2,K 14A 10 27 S To 9 Ap 701,050C-2140322,PENDIENTE RECIBO
254730000000000010907909070004,0,0000000000010907909070004,FIDUCIARIA DE OCCIDENTE S.A.,830054076-2,K 14A 10 27 S To 9 Ap 704,050C-2140325,PENDIENTE RECIBO
254730000000000010907909080001,0,0000000000010907909080001,FIDUCIARIA DE OCCIDENTE S.A.,830054076-2,K 14A 10 27 S To 9 Ap 801,050C-2140326,PENDIENTE RECIBO
254730000000000014456000000000,254730000000000014456000000000,0000000000014456000000000,IMSAJOR SAS,9001412568,LO 4E AREA DE CESION TIPO A,050C-1924638,PENDIENTE RECIBO
254730000000000014611000000000,254730000000000014611000000000,0000000000014611000000000,IMSAJOR SAS,9001412568,LO 5E AREA DE CESION TIPO A,050C-1924650,PENDIENTE RECIBO
254730000000000015434400000000,254730000000000015430000000000,0000000000015434400000000,MUNICIPIO DE MOSQUERA,899999342,LOTE PLAZOLETA PEATONAL No 3,50C-2032843,PENDIENTE RECIBO
254730000000000015439000000000,254730000000000015439000000000,0000000000015439000000000,FIDUCIARIA COLMENA S.A. VOCERA Y ADMINISTRADORA DEL PATRIMONIO AUTONOMO DENOMINADO FIDEICOMISO MALTA,8300540906,RONDA DE PROTECCION SUBACHOQUE 30M,50C-2187398,PENDIENTE RECIBO
254730000000000015440000000000,254730000000000015440000000000,0000000000015440000000000,FIDUCIARIA COLMENA S.A. VOCERA Y ADMINISTRADORA DEL PATRIMONIO AUTONOMO DENOMINADO FIDEICOMISO MALTA,8300540906,RONDA DE PROTECCION SUBACHOQUE 50M,50C-2187399,PENDIENTE RECIBO
254730000000000015443000000000,254730000000000015443000000000,0000000000015443000000000,FIDUCIARIA COLMENA S.A. VOCERA Y ADMINISTRADORA DEL PATRIMONIO AUTONOMO DENOMINADO FIDEICOMISO MALTA,8300540906,SERVIDUMBRE CORREDOR ALTA TENSION,50C-2187402,PENDIENTE RECIBO
254730000000000015447000000000,254730000000000015447000000000,0000000000015447000000000,FIDUCIARIA COLMENA S.A. VOCERA Y ADMINISTRADORA DEL PATRIMONIO AUTONOMO DENOMINADO FIDEICOMISO MALTA,8300540906,VIA 1 PERFIL V5A C-C TRAMO 3,50C-2187406,PENDIENTE RECIBO
254730000000000010901900000480,254730000000000010901900000480,0000000000010901900000480,BANCO DE BOGOTA S.A.,8600029644,LO,050C-2005307,PENDIENTE RECIBO
254730000000000010901900000425,254730000000000010901900000425,0000000000010901900000425,BANCO DAVIVIENDA S A,860034313,LO C2-2,050C-1769286,PENDIENTE RECIBO
254730000000000015489000000000,0,0000000000015489000000000,FIDUCIARIA BOGOTA S.A VOCERA DEL PATRIMONIO AUTONOMO FIDEICOMISO PACIFIKA FIDUBOGOTA,8300558977,MZ 01,50C-2187448,PENDIENTE RECIBO
254730000000000015489901010003,254730000000000015489901010003,0000000000015489901010003,FIDUCIARIA BOGOTA S A,8300558977,TV 5 16A S 14 DP 1 CJ DE USO MIXTO PACIFIKA,050C-2229753,PENDIENTE RECIBO
254730000000000015489901010004,254730000000000015489901010004,0000000000015489901010004,FIDUCIARIA BOGOTA S A,830055897,TV 5 16A S 14 DP 2 CJ DE USO MIXTO PACIFIKA,050C-2229754,PENDIENTE RECIBO
254730000000000015489901010005,254730000000000015489901010005,0000000000015489901010005,FIDUCIARIA BOGOTA S A,8300558977,TV 5 16A S 14 DP 3 CJ DE USO MIXTO PACIFIKA,050C-2229755,PENDIENTE RECIBO
254730000000000015489901010006,254730000000000015489901010006,0000000000015489901010006,FIDUCIARIA BOGOTA S A,8300558977,TV 5 16A S 14 DP 4 CJ DE USO MIXTO PACIFIKA,050C-2229756,PENDIENTE RECIBO
254730000000000015489901010007,254730000000000015489901010007,0000000000015489901010007,FIDUCIARIA BOGOTA S A,8300558977,TV 5 16A S 14 DP 5 CJ DE USO MIXTO PACIFIKA,050C-2229757,PENDIENTE RECIBO
254730000000000015489901010008,254730000000000015489901010008,0000000000015489901010008,FIDUCIARIA BOGOTA S A,8300558977,TV 5 16A S 14 DP 6 CJ DE USO MIXTO PACIFIKA,050C-2229758,PENDIENTE RECIBO
254730000000000015489901010009,254730000000000015489901010009,0000000000015489901010009,FIDUCIARIA BOGOTA S A,8300558977,TV 5 16A S 14 DP 7 CJ DE USO MIXTO PACIFIKA,050C-2229759,PENDIENTE RECIBO
254730000000000015489901010010,254730000000000015489901010010,0000000000015489901010010,FIDUCIARIA BOGOTA S A,8300558977,TV 5 16A S 14 DP 8 CJ DE USO MIXTO PACIFIKA,050C-2229760,PENDIENTE RECIBO
254730000000000015489901010011,254730000000000015489901010011,0000000000015489901010011,FIDUCIARIA BOGOTA S A,8300558977,TV 5 16A S 14 DP 9 CJ DE USO MIXTO PACIFIKA,050C-2229761,PENDIENTE RECIBO
254730000000000015489901010012,254730000000000015489901010012,0000000000015489901010012,FIDUCIARIA BOGOTA S A,8300558977,TV 5 16A S 14 DP 10 CJ DE USO MIXTO PACIFIKA,050C-2229762,PENDIENTE RECIBO
254730000000000015489901010013,254730000000000015489901010013,0000000000015489901010013,FIDUCIARIA BOGOTA S A,8300558977,TV 5 16A S 14 DP 11 CJ DE USO MIXTO PACIFIKA,050C-2229763,PENDIENTE RECIBO
254730000000000015489901010014,254730000000000015489901010014,0000000000015489901010014,FIDUCIARIA BOGOTA S A,8300558977,TV 5 16A S 14 DP 12 CJ DE USO MIXTO PACIFIKA,050C-2229764,PENDIENTE RECIBO
254730000000000015489901010015,254730000000000015489901010015,0000000000015489901010015,FIDUCIARIA BOGOTA S A,8300558977,TV 5 16A S 14 DP 13 CJ DE USO MIXTO PACIFIKA,050C-2229765,PENDIENTE RECIBO
254730000000000015489901010017,254730000000000015489901010017,0000000000015489901010017,FIDUCIARIA BOGOTA S A,8300558977,TV 5 16A S 14 DP 15 CJ DE USO MIXTO PACIFIKA,050C-2229767,PENDIENTE RECIBO
254730000000000015489901010018,254730000000000015489901010018,0000000000015489901010018,FIDUCIARIA BOGOTA S A,8300558977,TV 5 16A S 14 DP 16 CJ DE USO MIXTO PACIFIKA,050C-2229768,PENDIENTE RECIBO
254730000000000015489901010019,254730000000000015489901010019,0000000000015489901010019,FIDUCIARIA BOGOTA S A,8300558977,TV 5 16A S 14 DP 17 CJ DE USO MIXTO PACIFIKA,050C-2229769,PENDIENTE RECIBO
254730000000000015489901010020,254730000000000015489901010020,0000000000015489901010020,FIDUCIARIA BOGOTA S A,8300558977,TV 5 16A S 14 DP 18 CJ DE USO MIXTO PACIFIKA,050C-2229770,PENDIENTE RECIBO
254730000000000015489901010021,254730000000000015489901010021,0000000000015489901010021,FIDUCIARIA BOGOTA S A,8300558977,TV 5 16A S 14 DP 19 CJ DE USO MIXTO PACIFIKA,050C-2229771,PENDIENTE RECIBO
254730000000000015489901010022,254730000000000015489901010022,0000000000015489901010022,FIDUCIARIA BOGOTA S A,8300558977,TV 5 16A S 14 DP 20 CJ DE USO MIXTO PACIFIKA,050C-2229772,PENDIENTE RECIBO
254730000000000015489901010023,254730000000000015489901010023,0000000000015489901010023,FIDUCIARIA BOGOTA S A,8300558977,TV 5 16A S 14 DP 21 CJ DE USO MIXTO PACIFIKA,050C-2229773,PENDIENTE RECIBO
254730000000000015489901010024,254730000000000015489901010024,0000000000015489901010024,FIDUCIARIA BOGOTA S A,8300558977,TV 5 16A S 14 DP 22 CJ DE USO MIXTO PACIFIKA,050C-2229774,PENDIENTE RECIBO
254730000000000015489901010025,254730000000000015489901010025,0000000000015489901010025,FIDUCIARIA BOGOTA S A,8300558977,TV 5 16A S 14 DP 23 CJ DE USO MIXTO PACIFIKA,050C-2229775,PENDIENTE RECIBO
254730000000000015489901010026,254730000000000015489901010026,0000000000015489901010026,FIDUCIARIA BOGOTA S A,8300558977,TV 5 16A S 14 DP 24 CJ DE USO MIXTO PACIFIKA,050C-2229776,PENDIENTE RECIBO
254730000000000015489901010027,254730000000000015489901010027,0000000000015489901010027,FIDUCIARIA BOGOTA S A,8300558977,TV 5 16A S 14 DP 25 CJ DE USO MIXTO PACIFIKA,050C-2229777,PENDIENTE RECIBO
254730000000000015489901010028,254730000000000015489901010028,0000000000015489901010028,FIDUCIARIA BOGOTA S A,8300558977,TV 5 16A S 14 DP 26 CJ DE USO MIXTO PACIFIKA,050C-2229778,PENDIENTE RECIBO
254730000000000015489901010029,254730000000000015489901010029,0000000000015489901010029,FIDUCIARIA BOGOTA S A,8300558977,TV 5 16A S 14 DP 27 CJ DE USO MIXTO PACIFIKA,050C-2229779,PENDIENTE RECIBO
254730000000000015489901010030,254730000000000015489901010030,0000000000015489901010030,FIDUCIARIA BOGOTA S A,8300558977,TV 5 16A S 14 DP 28 CJ DE USO MIXTO PACIFIKA,050C-2229780,PENDIENTE RECIBO
254730000000000015489901010031,254730000000000015489901010031,0000000000015489901010031,FIDUCIARIA BOGOTA S A,8300558977,TV 5 16A S 14 DP 29 CJ DE USO MIXTO PACIFIKA,050C-2229781,PENDIENTE RECIBO
254730000000000015489901010032,254730000000000015489901010032,0000000000015489901010032,FIDUCIARIA BOGOTA S A,8300558977,TV 5 16A S 14 DP 30 CJ DE USO MIXTO PACIFIKA,050C-2229782,PENDIENTE RECIBO
254730000000000015489901010033,254730000000000015489901010033,0000000000015489901010033,FIDUCIARIA BOGOTA S A,8300558977,TV 5 16A S 14 DP 31 CJ DE USO MIXTO PACIFIKA,050C-2229783,PENDIENTE RECIBO
